file,cell_type_gt,seed42_pred,seed42_conf,seed42_held_out,seed789_pred,seed789_conf,seed789_held_out,n_seeds_disagree,n_honest_disagree,suspect_score,classification,source
neuromorpho__20180817_sample_4.swc,interneuron,interneuron,0.9967,False,interneuron,0.9916,False,0,0,0,OK,neuromorpho
neuromorpho__20180820_sample_1.swc,interneuron,interneuron,0.9978,True,interneuron,0.9914,True,0,0,0,OK,neuromorpho
neuromorpho__20180820_sample_4.swc,interneuron,interneuron,0.9971,False,interneuron,0.9913,False,0,0,0,OK,neuromorpho
neuromorpho__20180820_sample_5.swc,interneuron,interneuron,0.9816,False,interneuron,0.9647,True,0,0,0,OK,neuromorpho
neuromorpho__20180820_sample_7.swc,interneuron,interneuron,0.9927,False,interneuron,0.9853,False,0,0,0,OK,neuromorpho
neuromorpho__20180822_sample_1.swc,interneuron,interneuron,0.9942,False,interneuron,0.9912,True,0,0,0,OK,neuromorpho
neuromorpho__20180822_sample_2.swc,interneuron,interneuron,0.9968,False,interneuron,0.9894,False,0,0,0,OK,neuromorpho
neuromorpho__20180822_sample_3.swc,interneuron,interneuron,0.9974,False,interneuron,0.9913,False,0,0,0,OK,neuromorpho
neuromorpho__20180822_sample_4.swc,interneuron,interneuron,0.9904,False,interneuron,0.9874,True,0,0,0,OK,neuromorpho
neuromorpho__20180822_sample_6.swc,interneuron,interneuron,0.9976,False,interneuron,0.9916,False,0,0,0,OK,neuromorpho
neuromorpho__20180822_sample_7.swc,interneuron,interneuron,0.9983,False,interneuron,0.9918,False,0,0,0,OK,neuromorpho
neuromorpho__20180828_sample_2.swc,interneuron,interneuron,0.9981,False,interneuron,0.992,False,0,0,0,OK,neuromorpho
neuromorpho__20180828_sample_3.swc,interneuron,interneuron,0.9972,False,interneuron,0.9909,False,0,0,0,OK,neuromorpho
neuromorpho__20180828_sample_5.swc,interneuron,interneuron,0.9986,True,interneuron,0.9916,False,0,0,0,OK,neuromorpho
neuromorpho__20180828_sample_6.swc,interneuron,interneuron,0.9974,False,interneuron,0.991,False,0,0,0,OK,neuromorpho
neuromorpho__20180829_sample_2.swc,interneuron,interneuron,0.9968,False,interneuron,0.9884,True,0,0,0,OK,neuromorpho
neuromorpho__20180829_sample_6.swc,interneuron,interneuron,0.9935,False,interneuron,0.9891,True,0,0,0,OK,neuromorpho
neuromorpho__20180829_sample_7.swc,interneuron,interneuron,0.9899,False,interneuron,0.9849,False,0,0,0,OK,neuromorpho
neuromorpho__20180830_sample_1.swc,interneuron,interneuron,0.997,True,interneuron,0.9915,False,0,0,0,OK,neuromorpho
neuromorpho__20180904_sample_2.swc,interneuron,interneuron,0.9986,False,interneuron,0.9918,False,0,0,0,OK,neuromorpho
neuromorpho__20180904_sample_3.swc,interneuron,interneuron,0.9953,True,interneuron,0.992,True,0,0,0,OK,neuromorpho
neuromorpho__20180904_sample_4.swc,interneuron,interneuron,0.9971,False,interneuron,0.99,False,0,0,0,OK,neuromorpho
neuromorpho__20180904_sample_5.swc,interneuron,interneuron,0.9968,True,interneuron,0.992,False,0,0,0,OK,neuromorpho
neuromorpho__20180904_sample_7.swc,interneuron,interneuron,0.9977,False,interneuron,0.991,False,0,0,0,OK,neuromorpho
neuromorpho__20180904_sample_9.swc,interneuron,interneuron,0.9947,False,interneuron,0.9892,False,0,0,0,OK,neuromorpho
neuromorpho__20180905_sample_2.swc,interneuron,interneuron,0.9967,False,interneuron,0.9919,False,0,0,0,OK,neuromorpho
neuromorpho__20180911_sample_3.swc,interneuron,interneuron,0.9851,False,interneuron,0.9727,False,0,0,0,OK,neuromorpho
neuromorpho__20180911_sample_6.swc,interneuron,interneuron,0.9265,True,interneuron,0.9741,False,0,0,0,OK,neuromorpho
neuromorpho__20180912_sample_2.swc,interneuron,interneuron,0.996,False,interneuron,0.9897,False,0,0,0,OK,neuromorpho
neuromorpho__20180918_sample_1.swc,interneuron,interneuron,0.998,True,interneuron,0.9919,False,0,0,0,OK,neuromorpho
neuromorpho__20180918_sample_2.swc,interneuron,interneuron,0.9963,False,interneuron,0.9897,False,0,0,0,OK,neuromorpho
neuromorpho__20180920_sample_2.swc,interneuron,interneuron,0.9966,True,interneuron,0.9905,False,0,0,0,OK,neuromorpho
neuromorpho__20180920_sample_4.swc,interneuron,interneuron,0.9949,False,interneuron,0.9899,False,0,0,0,OK,neuromorpho
neuromorpho__20180921_sample_3.swc,interneuron,interneuron,0.9961,False,interneuron,0.9789,False,0,0,0,OK,neuromorpho
neuromorpho__20180925_sample_9.swc,interneuron,interneuron,0.9982,False,interneuron,0.9919,False,0,0,0,OK,neuromorpho
neuromorpho__20180926_sample_1.swc,interneuron,interneuron,0.9924,False,interneuron,0.9863,False,0,0,0,OK,neuromorpho
neuromorpho__20180926_sample_3.swc,interneuron,interneuron,0.9976,False,interneuron,0.992,False,0,0,0,OK,neuromorpho
neuromorpho__20180926_sample_7.swc,interneuron,interneuron,0.9959,False,interneuron,0.9888,False,0,0,0,OK,neuromorpho
neuromorpho__20181002_sample_10.swc,interneuron,interneuron,0.9979,False,interneuron,0.992,False,0,0,0,OK,neuromorpho
neuromorpho__20181003_sample_8.swc,interneuron,interneuron,0.9952,False,interneuron,0.9874,False,0,0,0,OK,neuromorpho
neuromorpho__20181004_sample_5.swc,interneuron,interneuron,0.9799,False,interneuron,0.9826,False,0,0,0,OK,neuromorpho
neuromorpho__20181004_sample_8.swc,interneuron,interneuron,0.9934,True,interneuron,0.9853,False,0,0,0,OK,neuromorpho
neuromorpho__20181009_sample_3.swc,interneuron,interneuron,0.995,False,interneuron,0.9865,False,0,0,0,OK,neuromorpho
neuromorpho__20181009_sample_5.swc,interneuron,interneuron,0.9948,False,interneuron,0.9901,False,0,0,0,OK,neuromorpho
neuromorpho__20181009_sample_7.swc,interneuron,interneuron,0.9956,True,interneuron,0.987,True,0,0,0,OK,neuromorpho
neuromorpho__20181011_sample_3.swc,interneuron,interneuron,0.9971,False,interneuron,0.9913,False,0,0,0,OK,neuromorpho
neuromorpho__20181109_sample_5.swc,interneuron,interneuron,0.9882,False,interneuron,0.9841,False,0,0,0,OK,neuromorpho
neuromorpho__20181109_sample_7.swc,interneuron,interneuron,0.9952,True,interneuron,0.9904,False,0,0,0,OK,neuromorpho
neuromorpho__20181112_sample_6.swc,interneuron,interneuron,0.9636,True,interneuron,0.9759,False,0,0,0,OK,neuromorpho
neuromorpho__20181112_sample_8.swc,interneuron,interneuron,0.9877,False,interneuron,0.9868,False,0,0,0,OK,neuromorpho
neuromorpho__20181116_sample_5.swc,interneuron,interneuron,0.9979,True,interneuron,0.9915,False,0,0,0,OK,neuromorpho
neuromorpho__20181121_sample_6.swc,interneuron,interneuron,0.9841,True,interneuron,0.986,True,0,0,0,OK,neuromorpho
neuromorpho__20181127_sample_3.swc,interneuron,interneuron,0.9686,False,interneuron,0.9209,False,0,0,0,OK,neuromorpho
neuromorpho__20181127_sample_5.swc,interneuron,interneuron,0.992,False,interneuron,0.9818,False,0,0,0,OK,neuromorpho
neuromorpho__20181127_sample_7.swc,interneuron,interneuron,0.9903,False,interneuron,0.9821,False,0,0,0,OK,neuromorpho
neuromorpho__20190108_sample_1.swc,interneuron,interneuron,0.9971,False,interneuron,0.9903,False,0,0,0,OK,neuromorpho
neuromorpho__20190108_sample_5.swc,interneuron,interneuron,0.9796,False,interneuron,0.9378,False,0,0,0,OK,neuromorpho
neuromorpho__20190110_sample_4.swc,interneuron,interneuron,0.9983,False,interneuron,0.9916,True,0,0,0,OK,neuromorpho
neuromorpho__20190122_sample_1.swc,interneuron,interneuron,0.9983,False,interneuron,0.9921,True,0,0,0,OK,neuromorpho
neuromorpho__20190122_sample_14.swc,interneuron,interneuron,0.9976,False,interneuron,0.9919,False,0,0,0,OK,neuromorpho
neuromorpho__20190122_sample_3.swc,interneuron,interneuron,0.9972,False,interneuron,0.9909,False,0,0,0,OK,neuromorpho
neuromorpho__20190122_sample_5.swc,interneuron,interneuron,0.9947,True,interneuron,0.9863,False,0,0,0,OK,neuromorpho
neuromorpho__20190122_sample_9.swc,interneuron,interneuron,0.9983,True,interneuron,0.992,False,0,0,0,OK,neuromorpho
neuromorpho__20190128_sample_12.swc,interneuron,interneuron,0.9975,True,interneuron,0.9915,False,0,0,0,OK,neuromorpho
neuromorpho__20190128_sample_2.swc,interneuron,interneuron,0.9973,True,interneuron,0.9916,False,0,0,0,OK,neuromorpho
neuromorpho__20190128_sample_4.swc,interneuron,interneuron,0.9966,False,interneuron,0.9918,True,0,0,0,OK,neuromorpho
neuromorpho__20190128_sample_6.swc,interneuron,interneuron,0.9732,False,interneuron,0.9784,False,0,0,0,OK,neuromorpho
neuromorpho__20190128_sample_7.swc,interneuron,interneuron,0.9985,True,interneuron,0.9922,False,0,0,0,OK,neuromorpho
neuromorpho__20190130_sample_10.swc,interneuron,interneuron,0.9922,True,interneuron,0.9876,False,0,0,0,OK,neuromorpho
neuromorpho__20190130_sample_17.swc,interneuron,interneuron,0.9937,False,interneuron,0.9889,False,0,0,0,OK,neuromorpho
neuromorpho__20190130_sample_18.swc,interneuron,interneuron,0.978,False,interneuron,0.9821,False,0,0,0,OK,neuromorpho
neuromorpho__20190130_sample_3.swc,interneuron,interneuron,0.9977,True,interneuron,0.9909,False,0,0,0,OK,neuromorpho
neuromorpho__20190130_sample_6.swc,interneuron,interneuron,0.9972,False,interneuron,0.9909,False,0,0,0,OK,neuromorpho
neuromorpho__20190130_sample_9.swc,interneuron,interneuron,0.9895,False,interneuron,0.9879,False,0,0,0,OK,neuromorpho
neuromorpho__20190131_sample_1.swc,interneuron,interneuron,0.9754,False,interneuron,0.984,False,0,0,0,OK,neuromorpho
neuromorpho__20190131_sample_3.swc,interneuron,interneuron,0.9952,False,interneuron,0.9899,True,0,0,0,OK,neuromorpho
neuromorpho__20190131_sample_5.swc,interneuron,interneuron,0.9961,True,interneuron,0.9905,False,0,0,0,OK,neuromorpho
neuromorpho__20190131_sample_6.swc,interneuron,interneuron,0.9985,False,interneuron,0.9919,False,0,0,0,OK,neuromorpho
neuromorpho__20190201_sample_2.swc,interneuron,interneuron,0.9981,False,interneuron,0.9916,True,0,0,0,OK,neuromorpho
neuromorpho__20190201_sample_3.swc,interneuron,interneuron,0.9979,True,interneuron,0.9919,False,0,0,0,OK,neuromorpho
neuromorpho__20190201_sample_4.swc,interneuron,interneuron,0.9974,False,interneuron,0.9913,False,0,0,0,OK,neuromorpho
neuromorpho__20190204_sample_1.swc,interneuron,interneuron,0.9879,False,interneuron,0.983,True,0,0,0,OK,neuromorpho
neuromorpho__20190204_sample_15.swc,interneuron,interneuron,0.9971,False,interneuron,0.99,True,0,0,0,OK,neuromorpho
neuromorpho__20190204_sample_21.swc,interneuron,interneuron,0.9983,False,interneuron,0.992,False,0,0,0,OK,neuromorpho
neuromorpho__20190204_sample_5.swc,interneuron,interneuron,0.9965,False,interneuron,0.988,True,0,0,0,OK,neuromorpho
neuromorpho__20190204_sample_7.swc,interneuron,interneuron,0.9961,True,interneuron,0.9904,False,0,0,0,OK,neuromorpho
neuromorpho__20190204_sample_9.swc,interneuron,interneuron,0.9959,True,interneuron,0.9885,False,0,0,0,OK,neuromorpho
neuromorpho__20190205_sample_2.swc,interneuron,interneuron,0.9977,False,interneuron,0.991,False,0,0,0,OK,neuromorpho
neuromorpho__20190205_sample_4.swc,interneuron,interneuron,0.9647,False,interneuron,0.9035,False,0,0,0,OK,neuromorpho
neuromorpho__20190205_sample_6.swc,interneuron,interneuron,0.9973,False,interneuron,0.9912,False,0,0,0,OK,neuromorpho
neuromorpho__20190205_sample_7.swc,interneuron,interneuron,0.9949,False,interneuron,0.9851,False,0,0,0,OK,neuromorpho
neuromorpho__20190211_sample_11.swc,interneuron,interneuron,0.9977,False,interneuron,0.9916,False,0,0,0,OK,neuromorpho
neuromorpho__20190211_sample_3.swc,interneuron,interneuron,0.998,False,interneuron,0.9918,True,0,0,0,OK,neuromorpho
neuromorpho__20190211_sample_6.swc,interneuron,interneuron,0.994,True,interneuron,0.9908,False,0,0,0,OK,neuromorpho
neuromorpho__20190211_sample_8.swc,interneuron,interneuron,0.9972,False,interneuron,0.9908,False,0,0,0,OK,neuromorpho
neuromorpho__20190211_sample_9.swc,interneuron,interneuron,0.9983,False,interneuron,0.9914,False,0,0,0,OK,neuromorpho
neuromorpho__20190212_sample_1.swc,interneuron,interneuron,0.9976,False,interneuron,0.9914,False,0,0,0,OK,neuromorpho
neuromorpho__20190212_sample_4.swc,interneuron,interneuron,0.9975,True,interneuron,0.9909,False,0,0,0,OK,neuromorpho
neuromorpho__20190212_sample_5.swc,interneuron,interneuron,0.9867,False,interneuron,0.9732,False,0,0,0,OK,neuromorpho
neuromorpho__20190212_sample_6.swc,interneuron,interneuron,0.9432,False,interneuron,0.9477,True,0,0,0,OK,neuromorpho
neuromorpho__20190212_sample_7.swc,interneuron,interneuron,0.9857,True,interneuron,0.9808,False,0,0,0,OK,neuromorpho
neuromorpho__20190213_sample_7.swc,interneuron,interneuron,0.9974,True,interneuron,0.9914,False,0,0,0,OK,neuromorpho
neuromorpho__20190214_sample_1.swc,interneuron,interneuron,0.9983,True,interneuron,0.9921,False,0,0,0,OK,neuromorpho
neuromorpho__20190214_sample_2.swc,interneuron,interneuron,0.9948,False,interneuron,0.9906,False,0,0,0,OK,neuromorpho
neuromorpho__20190214_sample_6.swc,interneuron,interneuron,0.9984,False,interneuron,0.9918,False,0,0,0,OK,neuromorpho
neuromorpho__20190214_sample_9.swc,interneuron,interneuron,0.9984,False,interneuron,0.9916,False,0,0,0,OK,neuromorpho
neuromorpho__20190218_sample_3.swc,interneuron,interneuron,0.9963,False,interneuron,0.9915,True,0,0,0,OK,neuromorpho
neuromorpho__20190218_sample_4.swc,interneuron,interneuron,0.998,False,interneuron,0.9911,False,0,0,0,OK,neuromorpho
neuromorpho__20190219_sample_1.swc,interneuron,interneuron,0.9894,False,interneuron,0.984,False,0,0,0,OK,neuromorpho
neuromorpho__20190219_sample_3.swc,interneuron,interneuron,0.9947,False,interneuron,0.9891,False,0,0,0,OK,neuromorpho
neuromorpho__20190219_sample_7.swc,interneuron,interneuron,0.9798,False,interneuron,0.9735,False,0,0,0,OK,neuromorpho
neuromorpho__20190221_sample_1.swc,interneuron,interneuron,0.9969,False,interneuron,0.9872,False,0,0,0,OK,neuromorpho
neuromorpho__20190221_sample_10.swc,interneuron,interneuron,0.9959,False,interneuron,0.9913,False,0,0,0,OK,neuromorpho
neuromorpho__20190221_sample_2.swc,interneuron,interneuron,0.9904,False,interneuron,0.9873,False,0,0,0,OK,neuromorpho
neuromorpho__20190221_sample_4.swc,interneuron,interneuron,0.8453,True,interneuron,0.91,True,0,0,0,OK,neuromorpho
neuromorpho__20190226_sample_1.swc,interneuron,interneuron,0.9977,False,interneuron,0.9915,False,0,0,0,OK,neuromorpho
neuromorpho__20190226_sample_9.swc,interneuron,interneuron,0.9965,False,interneuron,0.9913,False,0,0,0,OK,neuromorpho
neuromorpho__20190227_sample_2.swc,interneuron,interneuron,0.9972,False,interneuron,0.9913,False,0,0,0,OK,neuromorpho
neuromorpho__20190227_sample_3.swc,interneuron,interneuron,0.9983,False,interneuron,0.9919,False,0,0,0,OK,neuromorpho
neuromorpho__20190227_sample_4.swc,interneuron,interneuron,0.9944,False,interneuron,0.9907,False,0,0,0,OK,neuromorpho
neuromorpho__20190227_sample_5.swc,interneuron,interneuron,0.9971,False,interneuron,0.9917,False,0,0,0,OK,neuromorpho
neuromorpho__20190227_sample_6.swc,interneuron,interneuron,0.9764,False,interneuron,0.9674,False,0,0,0,OK,neuromorpho
neuromorpho__20190227_sample_7.swc,interneuron,interneuron,0.9976,False,interneuron,0.991,False,0,0,0,OK,neuromorpho
neuromorpho__20190318_sample_3.swc,interneuron,interneuron,0.9973,False,interneuron,0.9905,False,0,0,0,OK,neuromorpho
neuromorpho__20190318_sample_4.swc,interneuron,interneuron,0.9971,False,interneuron,0.9919,False,0,0,0,OK,neuromorpho
neuromorpho__20190318_sample_6.swc,interneuron,interneuron,0.9813,False,interneuron,0.9878,False,0,0,0,OK,neuromorpho
neuromorpho__20190325_sample_1.swc,interneuron,interneuron,0.9933,False,interneuron,0.9886,False,0,0,0,OK,neuromorpho
neuromorpho__20190327_sample_7.swc,interneuron,interneuron,0.9933,True,interneuron,0.9791,False,0,0,0,OK,neuromorpho
neuromorpho__20190403_sample_6.swc,interneuron,interneuron,0.9973,False,interneuron,0.9914,False,0,0,0,OK,neuromorpho
neuromorpho__20190403_sample_7.swc,interneuron,interneuron,0.9967,False,interneuron,0.9912,False,0,0,0,OK,neuromorpho
neuromorpho__20190408_sample_1.swc,interneuron,interneuron,0.9974,True,interneuron,0.9906,True,0,0,0,OK,neuromorpho
neuromorpho__20190408_sample_2.swc,interneuron,interneuron,0.995,False,interneuron,0.9896,True,0,0,0,OK,neuromorpho
neuromorpho__20190408_sample_5.swc,interneuron,interneuron,0.998,False,interneuron,0.9915,True,0,0,0,OK,neuromorpho
neuromorpho__20190408_sample_6.swc,interneuron,interneuron,0.9968,True,interneuron,0.9899,False,0,0,0,OK,neuromorpho
neuromorpho__20190411_sample_6.swc,interneuron,interneuron,0.9864,False,interneuron,0.9286,False,0,0,0,OK,neuromorpho
neuromorpho__20190412_sample_1.swc,interneuron,interneuron,0.9968,False,interneuron,0.9915,False,0,0,0,OK,neuromorpho
neuromorpho__20190412_sample_6.swc,interneuron,interneuron,0.9981,False,interneuron,0.9916,False,0,0,0,OK,neuromorpho
neuromorpho__20190415_sample_1.swc,interneuron,interneuron,0.9926,False,interneuron,0.9774,False,0,0,0,OK,neuromorpho
neuromorpho__20190416_sample_5.swc,interneuron,interneuron,0.8661,False,interneuron,0.7325,False,0,0,0,OK,neuromorpho
neuromorpho__20190416_sample_7.swc,interneuron,interneuron,0.9187,False,interneuron,0.7817,True,0,0,0,OK,neuromorpho
neuromorpho__20190416_sample_8.swc,interneuron,interneuron,0.9983,False,interneuron,0.9912,False,0,0,0,OK,neuromorpho
neuromorpho__20190418_sample_8.swc,interneuron,interneuron,0.8344,False,interneuron,0.7223,False,0,0,0,OK,neuromorpho
neuromorpho__20190422_sample_1.swc,interneuron,interneuron,0.8089,False,interneuron,0.6933,False,0,0,0,OK,neuromorpho
neuromorpho__20190422_sample_4.swc,interneuron,interneuron,0.9974,False,interneuron,0.9908,False,0,0,0,OK,neuromorpho
neuromorpho__20190423_sample_10.swc,interneuron,interneuron,0.9958,False,interneuron,0.9806,True,0,0,0,OK,neuromorpho
neuromorpho__20190423_sample_8.swc,interneuron,interneuron,0.9966,False,interneuron,0.9903,False,0,0,0,OK,neuromorpho
neuromorpho__20190424_sample_2.swc,interneuron,interneuron,0.9955,False,interneuron,0.9908,False,0,0,0,OK,neuromorpho
neuromorpho__20190424_sample_7.swc,interneuron,interneuron,0.9976,False,interneuron,0.9918,False,0,0,0,OK,neuromorpho
neuromorpho__20190425_sample_6.swc,interneuron,interneuron,0.9894,False,interneuron,0.9836,False,0,0,0,OK,neuromorpho
neuromorpho__20190429_sample_1.swc,interneuron,interneuron,0.9707,False,interneuron,0.8862,False,0,0,0,OK,neuromorpho
neuromorpho__20190429_sample_5.swc,interneuron,interneuron,0.9985,False,interneuron,0.991,False,0,0,0,OK,neuromorpho
neuromorpho__20190430_sample_1.swc,interneuron,interneuron,0.9909,True,interneuron,0.9707,False,0,0,0,OK,neuromorpho
neuromorpho__20190430_sample_3.swc,interneuron,interneuron,0.8788,False,interneuron,0.7675,False,0,0,0,OK,neuromorpho
neuromorpho__20190430_sample_4.swc,interneuron,interneuron,0.8563,False,interneuron,0.5613,False,0,0,0,OK,neuromorpho
neuromorpho__20190430_sample_6.swc,interneuron,interneuron,0.9967,True,interneuron,0.9894,False,0,0,0,OK,neuromorpho
neuromorpho__20190501_sample_1.swc,interneuron,interneuron,0.9954,False,interneuron,0.9855,False,0,0,0,OK,neuromorpho
neuromorpho__20190501_sample_3.swc,interneuron,interneuron,0.9965,False,interneuron,0.9892,False,0,0,0,OK,neuromorpho
neuromorpho__20190501_sample_7.swc,interneuron,interneuron,0.9442,False,interneuron,0.8643,False,0,0,0,OK,neuromorpho
neuromorpho__20190503_sample_1.swc,interneuron,interneuron,0.9945,False,interneuron,0.9879,False,0,0,0,OK,neuromorpho
neuromorpho__20190503_sample_3.swc,interneuron,interneuron,0.9969,False,interneuron,0.9903,True,0,0,0,OK,neuromorpho
neuromorpho__20190506_sample_1.swc,interneuron,interneuron,0.9971,False,interneuron,0.9884,True,0,0,0,OK,neuromorpho
neuromorpho__20190506_sample_2.swc,interneuron,interneuron,0.9793,False,interneuron,0.9096,True,0,0,0,OK,neuromorpho
neuromorpho__20190506_sample_5.swc,interneuron,interneuron,0.6584,False,interneuron,0.7132,False,0,0,0,OK,neuromorpho
neuromorpho__20190506_sample_7.swc,interneuron,interneuron,0.9979,False,interneuron,0.9914,False,0,0,0,OK,neuromorpho
neuromorpho__20190507_sample_2.swc,interneuron,interneuron,0.9745,False,interneuron,0.9395,True,0,0,0,OK,neuromorpho
neuromorpho__20190507_sample_4.swc,interneuron,interneuron,0.9958,False,interneuron,0.9891,True,0,0,0,OK,neuromorpho
neuromorpho__20190507_sample_5.swc,interneuron,interneuron,0.9932,False,interneuron,0.9696,False,0,0,0,OK,neuromorpho
neuromorpho__20190508_sample_1.swc,interneuron,interneuron,0.9979,False,interneuron,0.9917,True,0,0,0,OK,neuromorpho
neuromorpho__20190508_sample_2.swc,interneuron,interneuron,0.9928,False,interneuron,0.9907,False,0,0,0,OK,neuromorpho
neuromorpho__20190508_sample_3.swc,interneuron,interneuron,0.997,False,interneuron,0.9907,False,0,0,0,OK,neuromorpho
neuromorpho__20190508_sample_4.swc,interneuron,interneuron,0.9834,True,interneuron,0.982,False,0,0,0,OK,neuromorpho
neuromorpho__20190508_sample_7.swc,interneuron,interneuron,0.9978,False,interneuron,0.9902,True,0,0,0,OK,neuromorpho
neuromorpho__20190509_sample_2.swc,interneuron,interneuron,0.9925,True,interneuron,0.988,False,0,0,0,OK,neuromorpho
neuromorpho__20190509_sample_3.swc,interneuron,interneuron,0.9957,False,interneuron,0.9903,False,0,0,0,OK,neuromorpho
neuromorpho__20190509_sample_4.swc,interneuron,interneuron,0.9956,False,interneuron,0.9873,True,0,0,0,OK,neuromorpho
neuromorpho__20190509_sample_5.swc,interneuron,interneuron,0.9969,False,interneuron,0.9899,False,0,0,0,OK,neuromorpho
neuromorpho__20190509_sample_9.swc,interneuron,interneuron,0.9282,False,interneuron,0.9288,False,0,0,0,OK,neuromorpho
neuromorpho__20190513_sample_1.swc,interneuron,interneuron,0.9971,False,interneuron,0.9903,False,0,0,0,OK,neuromorpho
