row_id,model_seed,file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
seed123:neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2014_crop-1.swc,123,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2014_crop-1.swc,pyramidal,2350,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.983,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2349,0,0.76,neuromorpho
seed123:neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2015_crop-2.swc,123,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2015_crop-2.swc,pyramidal,2617,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.9943,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2616,0,0.67,neuromorpho
seed123:neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2004_crop.swc,123,neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2004_crop.swc,pyramidal,2596,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.9941,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2595,0,0.64,neuromorpho
seed123:neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2006_crop.swc,123,neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2006_crop.swc,pyramidal,3045,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.9919,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3044,0,0.89,neuromorpho
seed123:neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2011_crop-1.swc,123,neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2011_crop-1.swc,pyramidal,1723,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.9947,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1722,0,0.58,neuromorpho
seed123:neuromorpho__G7-1.swc,123,neuromorpho__G7-1.swc,pyramidal,793,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.9673,True,1,0.0,-5.91,-5.91,72.12,0.0,0.262,0.736,0,584,208,1.0,neuromorpho
seed123:neuromorpho__G7-15.swc,123,neuromorpho__G7-15.swc,pyramidal,429,v12_gentle_seed123,0.9885,0.9697,,0.977,1.0,pyramidal,0.9775,True,1,0.0,-0.43,-0.43,129.5,0.0,0.324,0.674,13,276,139,0.57,neuromorpho
seed123:neuromorpho__G7-18.swc,123,neuromorpho__G7-18.swc,pyramidal,257,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.9679,True,1,0.0,-1.18,-1.18,66.58,0.0,0.284,0.712,0,183,73,0.61,neuromorpho
seed123:neuromorpho__G7-20.swc,123,neuromorpho__G7-20.swc,pyramidal,211,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.8136,True,1,0.0,4.61,4.61,25.36,0.0,0.531,0.464,0,98,112,0.53,neuromorpho
seed123:neuromorpho__G7-21.swc,123,neuromorpho__G7-21.swc,pyramidal,472,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.9132,True,1,0.0,12.81,12.81,169.77,0.0,0.379,0.619,0,292,179,0.59,neuromorpho
seed123:neuromorpho__G7-3.swc,123,neuromorpho__G7-3.swc,pyramidal,557,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.985,True,1,0.0,-23.58,-23.58,122.1,0.0,0.479,0.519,0,289,267,0.77,neuromorpho
seed123:neuromorpho__G7-7.swc,123,neuromorpho__G7-7.swc,pyramidal,1425,v12_gentle_seed123,0.9215,0.866,,0.8431,1.0,pyramidal,0.9833,True,1,0.0,14.03,14.03,171.13,0.0,0.505,0.494,191,513,720,1.13,neuromorpho
seed123:neuromorpho__GGB-01-10-2019-2-R532.swc,123,neuromorpho__GGB-01-10-2019-2-R532.swc,interneuron,78363,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9965,True,1,0.0,,,0.0,0.886,0.0,0.114,69441,8921,0,5.72,neuromorpho
seed123:neuromorpho__GGB-01-16-2019-1-Rjk-419-2-quant.swc,123,neuromorpho__GGB-01-16-2019-1-Rjk-419-2-quant.swc,interneuron,13380,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.997,True,1,0.0,,,0.0,0.899,0.0,0.101,12024,1355,0,2.52,neuromorpho
seed123:neuromorpho__GGN_20170309_sc.swc,123,neuromorpho__GGN_20170309_sc.swc,interneuron,36156,v12_gentle_seed123,0.0,0.0,,0.0,,interneuron,0.9709,True,1,0.0,,,0.0,0.0,0.0,1.0,36155,0,0,1.53,neuromorpho
seed123:neuromorpho__Gad2-IRES-Cre_Ai14-324791-03-02-02_648138988_m.swc,123,neuromorpho__Gad2-IRES-Cre_Ai14-324791-03-02-02_648138988_m.swc,interneuron,9203,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9968,True,1,0.0,,,0.0,0.9,0.0,0.099,8287,915,0,1.44,neuromorpho
seed123:neuromorpho__Gad2-IRES-Cre_Ai14-324794-03-01-02_648087868_m.swc,123,neuromorpho__Gad2-IRES-Cre_Ai14-324794-03-01-02_648087868_m.swc,interneuron,6861,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9884,True,1,0.0,,,0.0,0.789,0.0,0.211,5414,1446,0,0.95,neuromorpho
seed123:neuromorpho__Green_2w_Neuron7_add'l.swc,123,neuromorpho__Green_2w_Neuron7_add'l.swc,pyramidal,22,v12_gentle_seed123,0.8333,0.7273,,0.8333,,pyramidal,0.9857,True,1,0.0,,,0.0,0.0,0.0,0.955,6,15,0,0.48,neuromorpho
seed123:neuromorpho__Green_4weeks_Neuron1.swc,123,neuromorpho__Green_4weeks_Neuron1.swc,pyramidal,137,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.3628,False,1,0.0,,,0.0,0.0,0.0,0.993,0,136,0,0.25,neuromorpho
seed123:neuromorpho__Green_4weeks_Neuron11.swc,123,neuromorpho__Green_4weeks_Neuron11.swc,pyramidal,51,v12_gentle_seed123,0.1481,0.098,,0.1481,,pyramidal,0.9649,True,1,0.0,,,0.0,0.0,0.0,0.98,46,4,0,0.49,neuromorpho
seed123:neuromorpho__Green_4weeks_Neuron14.swc,123,neuromorpho__Green_4weeks_Neuron14.swc,pyramidal,36,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.7825,True,1,0.0,,,0.0,0.0,0.0,0.972,0,35,0,0.48,neuromorpho
seed123:neuromorpho__Green_4weeks_Neuron7.swc,123,neuromorpho__Green_4weeks_Neuron7.swc,pyramidal,73,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.4261,False,1,0.0,,,0.0,0.0,0.0,0.986,0,72,0,0.24,neuromorpho
seed123:neuromorpho__Green_4weeks_Neuron7_addl.swc,123,neuromorpho__Green_4weeks_Neuron7_addl.swc,pyramidal,47,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.6693,True,1,0.0,,,0.0,0.0,0.0,0.979,0,46,0,0.47,neuromorpho
seed123:neuromorpho__Green_4weeks_Neuron8.swc,123,neuromorpho__Green_4weeks_Neuron8.swc,pyramidal,74,v12_gentle_seed123,0.0,0.0135,,0.0,,pyramidal,0.7208,True,1,0.0,,,0.0,0.0,0.0,0.986,73,0,0,0.5,neuromorpho
seed123:neuromorpho__Green_6Weeks__Neuron1.swc,123,neuromorpho__Green_6Weeks__Neuron1.swc,pyramidal,60,v12_gentle_seed123,0.5783,0.4167,,0.5783,,pyramidal,0.7011,True,1,0.0,,,0.0,0.0,0.0,0.983,35,24,0,0.46,neuromorpho
seed123:neuromorpho__Green_7-5weeks_Neuron2.swc,123,neuromorpho__Green_7-5weeks_Neuron2.swc,pyramidal,57,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.844,True,1,0.0,,,0.0,0.0,0.0,0.982,0,56,0,0.51,neuromorpho
seed123:neuromorpho__Gunnersen_A10b3slice5LHS.swc,123,neuromorpho__Gunnersen_A10b3slice5LHS.swc,pyramidal,808,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.7646,False,1,0.0,,,0.0,0.0,0.0,0.999,0,807,0,0.32,neuromorpho
seed123:neuromorpho__Gunnersen_A11b3slice1LHS.swc,123,neuromorpho__Gunnersen_A11b3slice1LHS.swc,pyramidal,718,v12_gentle_seed123,0.837,0.7201,,0.837,,pyramidal,0.7783,True,1,0.0,,,0.0,0.0,0.0,0.999,201,516,0,0.71,neuromorpho
seed123:neuromorpho__Gunnersen_A12b3slice1LHS.swc,123,neuromorpho__Gunnersen_A12b3slice1LHS.swc,pyramidal,996,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.3626,False,1,0.0,,,0.0,0.0,0.0,0.999,0,995,0,0.28,neuromorpho
seed123:neuromorpho__Gunnersen_A21b6slice1RHS.swc,123,neuromorpho__Gunnersen_A21b6slice1RHS.swc,pyramidal,488,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.8662,True,1,0.0,,,0.0,0.0,0.0,0.998,0,487,0,0.65,neuromorpho
seed123:neuromorpho__Gunnersen_A29b2slice3LHS.swc,123,neuromorpho__Gunnersen_A29b2slice3LHS.swc,pyramidal,322,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.6344,False,1,0.0,,,0.0,0.0,0.0,0.997,0,321,0,0.26,neuromorpho
seed123:neuromorpho__Gunnersen_B11b3slice4RHS.swc,123,neuromorpho__Gunnersen_B11b3slice4RHS.swc,pyramidal,891,v12_gentle_seed123,0.7349,0.5814,,0.7349,,pyramidal,0.8743,True,1,0.0,,,0.0,0.0,0.0,0.999,373,517,0,0.79,neuromorpho
seed123:neuromorpho__Gunnersen_B12b3slice2RHS.swc,123,neuromorpho__Gunnersen_B12b3slice2RHS.swc,pyramidal,706,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.774,True,1,0.0,,,0.0,0.0,0.0,0.999,0,705,0,0.79,neuromorpho
seed123:neuromorpho__Gunnersen_B17b5slice2RHS.swc,123,neuromorpho__Gunnersen_B17b5slice2RHS.swc,pyramidal,725,v12_gentle_seed123,0.9796,0.96,,0.9796,,pyramidal,0.8168,True,1,0.0,,,0.0,0.0,0.0,0.999,29,695,0,0.63,neuromorpho
seed123:neuromorpho__Gunnersen_B18b5slice1LHS.swc,123,neuromorpho__Gunnersen_B18b5slice1LHS.swc,pyramidal,1442,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.9375,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1441,0,0.7,neuromorpho
seed123:neuromorpho__Gunnersen_B4b1slice1RHS.swc,123,neuromorpho__Gunnersen_B4b1slice1RHS.swc,pyramidal,678,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.3545,False,1,0.0,,,0.0,0.0,0.0,0.999,0,677,0,0.27,neuromorpho
seed123:neuromorpho__H17-03-009-11-11-03_669918567_m.swc,123,neuromorpho__H17-03-009-11-11-03_669918567_m.swc,interneuron,4042,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.7964,True,1,0.0,,,0.0,0.028,0.0,0.972,112,3929,0,0.51,neuromorpho
seed123:neuromorpho__H17-03-013-11-08-04_692297214_m.swc,123,neuromorpho__H17-03-013-11-08-04_692297214_m.swc,interneuron,6827,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9833,True,1,0.0,,,0.0,0.814,0.0,0.185,5560,1266,0,0.82,neuromorpho
seed123:neuromorpho__HCell1.swc,123,neuromorpho__HCell1.swc,interneuron,3879,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.986,True,1,0.5,,,0.0,0.0,0.0,1.0,0,3878,0,0.45,neuromorpho
seed123:neuromorpho__HFF2_4167_neurobiotin.swc,123,neuromorpho__HFF2_4167_neurobiotin.swc,interneuron,6947,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.9182,True,1,0.0,,,0.0,0.0,0.0,1.0,0,6946,0,0.41,neuromorpho
seed123:neuromorpho__HFF5_231018c5_neurobiotin.swc,123,neuromorpho__HFF5_231018c5_neurobiotin.swc,interneuron,1637,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.8955,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1636,0,0.39,neuromorpho
seed123:neuromorpho__HIP_CA1_KO_1.swc,123,neuromorpho__HIP_CA1_KO_1.swc,pyramidal,716,v12_gentle_seed123,0.6722,0.507,,0.6722,,pyramidal,0.9789,True,1,0.0,,,0.0,0.0,0.0,0.999,353,362,0,1.04,neuromorpho
seed123:neuromorpho__HIP_CA1_KO_15.swc,123,neuromorpho__HIP_CA1_KO_15.swc,pyramidal,622,v12_gentle_seed123,0.7169,0.5595,,0.7169,,pyramidal,0.9116,True,1,0.0,,,0.0,0.0,0.0,0.998,274,347,0,0.93,neuromorpho
seed123:neuromorpho__HIP_CA1_KO_18.swc,123,neuromorpho__HIP_CA1_KO_18.swc,pyramidal,480,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.9913,True,1,0.0,,,0.0,0.0,0.0,0.998,0,479,0,1.0,neuromorpho
seed123:neuromorpho__HIP_CA1_KO_19.swc,123,neuromorpho__HIP_CA1_KO_19.swc,pyramidal,624,v12_gentle_seed123,0.5857,0.4151,,0.5857,,pyramidal,0.9933,True,1,0.0,,,0.0,0.0,0.0,0.998,0,258,365,0.92,neuromorpho
seed123:neuromorpho__HIP_CA1_KO_20.swc,123,neuromorpho__HIP_CA1_KO_20.swc,pyramidal,538,v12_gentle_seed123,0.6284,0.4591,,0.6284,,pyramidal,0.991,True,1,0.0,,,0.0,0.0,0.0,0.998,291,246,0,0.84,neuromorpho
seed123:neuromorpho__HIP_CA1_KO_22.swc,123,neuromorpho__HIP_CA1_KO_22.swc,pyramidal,223,v12_gentle_seed123,0.7205,0.565,,0.7205,,pyramidal,0.9799,True,1,0.0,,,0.0,0.0,0.0,0.996,97,125,0,0.68,neuromorpho
seed123:neuromorpho__HIP_CA1_WT_2.swc,123,neuromorpho__HIP_CA1_WT_2.swc,pyramidal,457,v12_gentle_seed123,0.5478,0.3786,,0.5478,,pyramidal,0.9909,True,1,0.0,,,0.0,0.0,0.0,0.998,0,172,284,0.93,neuromorpho
seed123:neuromorpho__HIP_CA1_WT_6.swc,123,neuromorpho__HIP_CA1_WT_6.swc,pyramidal,349,v12_gentle_seed123,1.0,1.0,,1.0,,pyramidal,0.9851,True,1,0.0,,,0.0,0.0,0.0,0.997,0,348,0,0.86,neuromorpho
seed123:neuromorpho__HIV-tg_Neuron2.swc,123,neuromorpho__HIV-tg_Neuron2.swc,pyramidal,3244,v12_gentle_seed123,0.9308,0.7589,1.0,0.8615,,pyramidal,0.973,True,1,0.0,,,0.0,0.009,0.0,0.991,28,2433,782,0.93,neuromorpho
seed123:neuromorpho__HIV-tg_Neuron3.swc,123,neuromorpho__HIV-tg_Neuron3.swc,pyramidal,2877,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9878,True,1,0.0,,,0.0,0.008,0.0,0.992,22,2854,0,1.05,neuromorpho
seed123:neuromorpho__HSS-cobalt.swc,123,neuromorpho__HSS-cobalt.swc,interneuron,2237,v12_gentle_seed123,0.0862,0.0948,0.1725,0.0,,interneuron,0.9639,True,1,-6.77,,,0.0,0.094,0.0,0.905,2236,0,0,1.93,neuromorpho
seed123:neuromorpho__Hcell15-set-2.swc,123,neuromorpho__Hcell15-set-2.swc,interneuron,3178,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.9949,True,1,-1.0,,,0.0,0.0,0.0,1.0,0,3177,0,0.49,neuromorpho
seed123:neuromorpho__Hcell3.swc,123,neuromorpho__Hcell3.swc,interneuron,3428,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.9808,True,1,0.5,,,0.0,0.0,0.0,1.0,0,3427,0,0.45,neuromorpho
seed123:neuromorpho__Hcell7.swc,123,neuromorpho__Hcell7.swc,interneuron,1551,v12_gentle_seed123,1.0,1.0,,1.0,,interneuron,0.9804,True,1,0.12,,,0.0,0.0,0.0,0.999,0,1550,0,0.34,neuromorpho
seed123:neuromorpho__Htr3a-Cre_NO152_Ai14-292836-03-01-01_580260009_m.swc,123,neuromorpho__Htr3a-Cre_NO152_Ai14-292836-03-01-01_580260009_m.swc,interneuron,9513,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9969,True,1,0.0,,,0.0,0.791,0.0,0.209,7522,1990,0,1.11,neuromorpho
seed123:neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-313949-04-02-01_671531778_m.swc,123,neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-313949-04-02-01_671531778_m.swc,interneuron,15218,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9957,True,1,0.0,,,0.0,0.81,0.0,0.19,12326,2891,0,1.7,neuromorpho
seed123:neuromorpho__I03472.swc,123,neuromorpho__I03472.swc,pyramidal,2505,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9458,True,1,0.09,-2.06,-2.15,184.61,0.842,0.071,0.086,2109,216,179,1.18,neuromorpho
seed123:neuromorpho__I03541.swc,123,neuromorpho__I03541.swc,pyramidal,1535,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9794,True,1,0.0,-4.83,-4.83,213.15,0.528,0.207,0.264,811,406,317,1.04,neuromorpho
seed123:neuromorpho__I03564.swc,123,neuromorpho__I03564.swc,pyramidal,2667,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9783,True,1,0.14,-90.66,-90.8,343.7,0.492,0.231,0.277,1312,738,616,1.45,neuromorpho
seed123:neuromorpho__I5-18.swc,123,neuromorpho__I5-18.swc,pyramidal,282,v12_gentle_seed123,0.9085,0.9078,,0.8169,1.0,pyramidal,0.8936,True,1,0.0,2.66,2.66,39.35,0.0,0.699,0.298,26,58,197,0.55,neuromorpho
seed123:neuromorpho__I5-19.swc,123,neuromorpho__I5-19.swc,pyramidal,284,v12_gentle_seed123,0.2609,0.6444,0.0,0.7828,0.0,pyramidal,0.7796,True,1,0.0,-4.7,-4.7,13.06,0.137,0.116,0.743,29,254,0,0.64,neuromorpho
seed123:neuromorpho__I5-28.swc,123,neuromorpho__I5-28.swc,pyramidal,371,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.9806,True,1,0.0,2.58,2.58,65.94,0.0,0.299,0.698,0,259,111,0.64,neuromorpho
seed123:neuromorpho__I5-6.swc,123,neuromorpho__I5-6.swc,pyramidal,296,v12_gentle_seed123,0.2005,0.2534,,0.4011,0.0,pyramidal,0.8807,True,1,0.0,4.69,4.69,31.98,0.0,0.314,0.682,128,167,0,0.63,neuromorpho
seed123:neuromorpho__I5-8.swc,123,neuromorpho__I5-8.swc,pyramidal,523,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.9329,True,1,0.0,0.02,0.02,87.8,0.0,0.388,0.61,0,319,203,0.82,neuromorpho
seed123:neuromorpho__IF1_190301.swc,123,neuromorpho__IF1_190301.swc,pyramidal,6044,v12_gentle_seed123,0.5575,0.9394,1.0,0.6726,0.0,pyramidal,0.8502,True,1,0.0,3.59,3.59,14.0,0.877,0.061,0.062,5301,742,0,1.68,neuromorpho
seed123:neuromorpho__IF3_040400.swc,123,neuromorpho__IF3_040400.swc,pyramidal,4893,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.6761,True,1,0.0,1.01,1.01,18.55,0.817,0.082,0.101,3997,494,401,1.49,neuromorpho
seed123:neuromorpho__IF4_140201.swc,123,neuromorpho__IF4_140201.swc,pyramidal,4693,v12_gentle_seed123,0.6231,0.9472,1.0,0.8693,0.0,pyramidal,0.6669,True,1,0.12,0.17,0.05,7.2,0.771,0.053,0.176,3619,1073,0,1.39,neuromorpho
seed123:neuromorpho__I_1_14.swc,123,neuromorpho__I_1_14.swc,interneuron,36773,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9961,True,1,-0.47,,,0.0,0.665,0.0,0.335,24439,12333,0,2.68,neuromorpho
seed123:neuromorpho__I_1_15.swc,123,neuromorpho__I_1_15.swc,interneuron,41204,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9967,True,1,0.41,,,0.0,0.775,0.0,0.225,31928,9275,0,4.48,neuromorpho
seed123:neuromorpho__I_1_39.swc,123,neuromorpho__I_1_39.swc,interneuron,29675,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9965,True,1,-0.61,,,0.0,0.814,0.0,0.186,24144,5530,0,3.08,neuromorpho
seed123:neuromorpho__I_1_52.swc,123,neuromorpho__I_1_52.swc,interneuron,29130,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9967,True,1,0.33,,,0.0,0.807,0.0,0.193,23505,5624,0,2.31,neuromorpho
seed123:neuromorpho__I_1_53.swc,123,neuromorpho__I_1_53.swc,interneuron,25730,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9967,True,1,-0.22,,,0.0,0.693,0.0,0.307,17835,7894,0,2.61,neuromorpho
seed123:neuromorpho__I_1_58_2.swc,123,neuromorpho__I_1_58_2.swc,interneuron,33225,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9965,True,1,0.1,,,0.0,0.787,0.0,0.213,26159,7065,0,3.31,neuromorpho
seed123:neuromorpho__I_1_61.swc,123,neuromorpho__I_1_61.swc,interneuron,29608,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9966,True,1,-0.11,,,0.0,0.747,0.0,0.253,22126,7481,0,2.7,neuromorpho
seed123:neuromorpho__I_1_65.swc,123,neuromorpho__I_1_65.swc,interneuron,18241,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9924,True,1,1.23,,,0.0,0.665,0.0,0.335,12131,6109,0,1.84,neuromorpho
seed123:neuromorpho__I_1_71.swc,123,neuromorpho__I_1_71.swc,interneuron,7737,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9937,True,1,-0.97,,,0.0,0.704,0.0,0.296,5448,2288,0,0.8,neuromorpho
seed123:neuromorpho__I_2_38.swc,123,neuromorpho__I_2_38.swc,interneuron,23578,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9934,True,1,-1.5,,,0.0,0.727,0.0,0.273,17148,6429,0,2.17,neuromorpho
seed123:neuromorpho__I_2_39.swc,123,neuromorpho__I_2_39.swc,interneuron,41186,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9962,True,1,1.65,,,0.0,0.842,0.0,0.158,34668,6517,0,3.73,neuromorpho
seed123:neuromorpho__I_2_8.swc,123,neuromorpho__I_2_8.swc,interneuron,22241,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.9835,True,1,1.28,,,0.0,0.779,0.0,0.221,17320,4920,0,1.59,neuromorpho
seed123:neuromorpho__J100312INT.swc,123,neuromorpho__J100312INT.swc,interneuron,6741,v12_gentle_seed123,1.0,1.0,1.0,1.0,,interneuron,0.996,True,1,-0.0,,,0.0,0.835,0.0,0.165,5626,1114,0,1.57,neuromorpho
seed123:neuromorpho__JUl26-IR3-3fo.swc,123,neuromorpho__JUl26-IR3-3fo.swc,pyramidal,4432,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.9732,True,1,0.0,7.01,7.01,63.29,0.0,0.644,0.356,0,1579,2852,1.14,neuromorpho
seed123:neuromorpho__Jul26-IR2-2F.swc,123,neuromorpho__Jul26-IR2-2F.swc,pyramidal,889,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.9902,True,1,0.0,-2.75,-2.75,72.88,0.0,0.38,0.619,0,550,338,0.86,neuromorpho
seed123:neuromorpho__Jul26-IR2-2H.swc,123,neuromorpho__Jul26-IR2-2H.swc,pyramidal,1889,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.551,True,1,0.0,4.48,4.48,78.03,0.0,0.858,0.141,0,267,1621,0.66,neuromorpho
seed123:neuromorpho__Jul26-IR2-2I.swc,123,neuromorpho__Jul26-IR2-2I.swc,pyramidal,2850,v12_gentle_seed123,1.0,1.0,,1.0,1.0,pyramidal,0.9917,True,1,0.0,-3.06,-3.06,88.42,0.0,0.873,0.127,0,361,2488,1.17,neuromorpho
seed123:neuromorpho__Jul26-IR2-2fo.swc,123,neuromorpho__Jul26-IR2-2fo.swc,pyramidal,717,v12_gentle_seed123,0.9915,0.9763,,0.9829,1.0,pyramidal,0.9818,True,1,0.0,4.23,4.23,43.48,0.0,0.293,0.706,17,489,210,0.73,neuromorpho
seed123:neuromorpho__Jun1IR2c-tgv.swc,123,neuromorpho__Jun1IR2c-tgv.swc,pyramidal,1817,v12_gentle_seed123,0.5,0.7193,,1.0,0.0,pyramidal,0.9221,True,1,9.36,0.48,-8.88,39.0,0.0,0.281,0.719,510,1306,0,0.74,neuromorpho
seed123:neuromorpho__Jun1IR2h.swc,123,neuromorpho__Jun1IR2h.swc,pyramidal,1972,v12_gentle_seed123,0.9995,0.999,,0.9991,1.0,pyramidal,0.9757,True,1,-6.9,-13.11,-6.21,68.17,0.0,0.454,0.545,2,1073,896,0.83,neuromorpho
seed123:neuromorpho__KO1-4-2-6.swc,123,neuromorpho__KO1-4-2-6.swc,pyramidal,322,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9407,True,1,0.0,4.87,4.87,38.99,0.202,0.484,0.311,65,100,156,0.82,neuromorpho
seed123:neuromorpho__KO1-4-3-9.swc,123,neuromorpho__KO1-4-3-9.swc,pyramidal,247,v12_gentle_seed123,0.2047,0.4453,0.0,0.6141,0.0,interneuron,0.9246,False,1,0.0,-1.65,-1.65,39.0,0.198,0.356,0.441,0,246,0,0.33,neuromorpho
seed123:neuromorpho__KO1-Neuron10.swc,123,neuromorpho__KO1-Neuron10.swc,pyramidal,74,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.7154,True,1,0.0,,,0.0,0.419,0.0,0.568,31,42,0,0.54,neuromorpho
seed123:neuromorpho__KO1-Neuron4.swc,123,neuromorpho__KO1-Neuron4.swc,pyramidal,41,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9622,True,1,0.0,,,0.0,0.634,0.0,0.341,26,14,0,0.48,neuromorpho
seed123:neuromorpho__KO1-Neuron5.swc,123,neuromorpho__KO1-Neuron5.swc,pyramidal,65,v12_gentle_seed123,0.0,0.0154,0.0,,0.0,interneuron,0.5937,False,1,0.0,0.19,0.19,3.87,0.646,0.338,0.0,0,64,0,0.22,neuromorpho
seed123:neuromorpho__KO1-Neuron7.swc,123,neuromorpho__KO1-Neuron7.swc,pyramidal,50,v12_gentle_seed123,0.0,0.02,0.0,,0.0,interneuron,0.4786,False,1,0.0,-8.96,-8.96,14.39,0.48,0.5,0.0,0,49,0,0.22,neuromorpho
seed123:neuromorpho__KO4-4-5-1.swc,123,neuromorpho__KO4-4-5-1.swc,pyramidal,590,v12_gentle_seed123,0.248,0.5932,0.0,0.7441,0.0,interneuron,0.8943,False,1,0.0,8.2,8.2,52.5,0.014,0.38,0.605,8,581,0,0.41,neuromorpho
